axe_id,task_id,collection,comments,date-rec,find-date,find-place,labels,material,ngr,number,condition,areablad,areablal,areablar,areabody,areapoll,blacon,bladang,blaedwid,blaleng,blasin,blathick,blawid,bothick,corbaby,corbapl,corfroby,corfropl,edcon,edsin,gribabl,gribaby,gribapl,grifrobl,grifroby,grifropl,grinside,gripoled,lefedwid,lefthick,lengmaxt,lengmaxw,longside,lonpoled,maxleng,maxthick,maxwid,polbabl,polbaby,polbapl,poledwid,poleng,polfrobl,polfroby,polfropl,polthick,polwid,rebabl,rebaby,rebapl,refrobl,refroby,refropl,ritedwid,rithick,topthick,weight
10964,97071,Walden Mus.,"1. where surviving, blade edge is quite sharp.
2. poll edge may originally have been fully ground: difficult to tell which of scars on poll pre & post-date grinding. Perhaps most likely that edge originally as indicated by dashed line (where presently unground) on drawing, & that poll was damaged in antiquity.
3. s. w. 1887.275. Purchased from Hagger (a Saffron Walden dealer) for 25 shillings. Register only mentions the one celt.",28.9.78,"","","MARTELLS FARM GT DUNMOW 1882
FOUND AT MARTELLS FARM GT DUNMOW EX 1882
DUNMOW ESSEX
See Register Dec 27 1887",flint,TL 6222,10964,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,195,25,8,,,,195,40,,35,,,,,1.5,,,,,,,,,,,,,,,,675
10965,97072,Walden Mus. ,"1. ac. no. 1891.98. Donated by Mr Alfred Day, Harder Hill, Saffron Walden. Ploughed up on Martels Fm, 1882.",28.9.78,"","",MARTELS FARM GT. DUNMOW 1882. ,flint,TL 6222,10965,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,210,5,3.5,,,,210,5,,23,,,,,0,,,,,,,,,,,,,,,,270
10966,97073,Walden Mus. ,"1. poll edge crushed. Although some (not all) scarring on poll post-dates grinding, all scarring looks pre-depositional.
2. blade edge rounded, but not distinct facet. Striations run perpendicular to edge. ",28.9.78,"","","Found near Saffron Walden see Register page 214 Feb 16 1892
5",flint,TL 5338,10966,complete,,,,,,,180,,,,,,,0,0,0,0,,,,,,,,,110,0,8,,,,110,30,,30,,,,,3,,,,,,,,,,,,,,,,245
10967,97074,Walden Mus. ,"",28.9.78,"","","T.98
J. Clarks' collection 1891. 
17 S. WALDEN",flint,TL 5338,10967,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,15,0,5,,,,15,10,,,,,,,0,,,,,,,,,,,,,,,,145
10968,97075,Walden Mus.,"1. where poll edge is unground, POLEDWID = 0.
2. blade edge fairly sharp",28.9.78,"","",T. 91 GT SAMPFORD ESSEX,flint,TL 6435,10968,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,120,20,2,,,,120,25,,37,,,,,1,,,,,,,,,,,,,,,,365
10969,97076,Walden Mus.,1. blade edge fairly fresh & sharp,28.9.78,"",Comberton,"3 J
Polished celt found at Combarton 1873 J Clarke coll 1891
T45",flint,TL 3856,10969,complete,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,120,30,3,,,,120,30,,34,,,,,2,,,,,,,,,,,,,,,,335
10970,97077,Walden Mus.,1. found in earth removed from road widening.,28.9.78,"",Radwinter,1975.191,flint,TL374608,10970,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,125,5,6,,,,125,5,,21,,,,,1,,,,,,,,,,,,,,,,135
10971,97078,"Walden Mus.
(1919.99)","1. ""given to the late Latimer Savile when a boy & was teherefore most probably found in the Heydon-Fowlmere Royston area"" (entry 1919). Address = Heydon House, Royston.
2. distinct poll edge facet.",28.9.78,"","","1919.89. [sic]
[much illeg. writing]",flint,TL 35 40,10971,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,160,30,9.5,,,,160,30,,46,,,,,3,,,,,,,,,,,,,,,,555
10972,97079,Walden Mus.,"1. poll edge is flat scar facet, gound in at edges.",28.9.78,"","","Quy. July 2nd 1880 Cambs.
12 S
QUY. CAMBS July 1880. T42",flint,TL 52 60,10972,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,160,0,3,,,,160,25,,45,,,,,14.5,,,,,,,,,,,,,,,,700
10973,97080,Walden Mus.,"",28.9.78,"","","J. Clarkes Colln. 1891
Boltisham Cambs 1878
4. From J. Clark's Coll. 1891
T43",flint,TL 54 60,10973,complete,,,,,,,90,,,,,,,0,0,4,0,,,,,,,,,140,0,1.5,,,,170,30,,38,,,,,0,,,,,,,,,,,,,,,,695
10974,97081,Walden Mus.,"",28.9.78,"","","Horningsey Cambs 1870
HORNINGSEY CAMBS. J. CLARKE COLLn N° 18
18. J. Clarke Coll",flint,TL 49 62,10974,complete,,,,,,,100,,,,,,,0,0,0,0,,,,,,,,,105,15,2,,,,105,25,,34,,,,,6,,,,,,,,,,,,,,,,275
10975,97082,Walden Mus.,"1. regrinding similar on both faces.
2. letter S. Jordain 11.1.078 S. Walden prov.",28.9.78,"",Whittlesford,"WHITTLESFORD CAMBS. J. Clarkes Colln
T.102",flint,TL 47 48,10975,reworked fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,105,30,3.5,,,,105,30,,30,,,,,2,,,,,,,,,,,,,,,,240
10976,97083,Walden Mus.,"1. although no grinding on poll, edge looks original.
2. provenance in letter from Sheila Jordain 11.10.79",28.7.78,"",S. Walden,"J. CLARKES Colln N° 2. Locality - ?
From J. Clark's Coll. 1891 2
T 4",flint,TL 53 38,10976,complete,,,,,,,85,,,,,,,0,0,0,0.5,,,,,,,,,105,0,14,,,,110,20,,27,,,,,9,,,,,,,,,,,,,,,,215
10977,97084,Cambridge MAE,1. side edges have irrefular ground facet towards blade. Rest of edges is crushed lightly - this could perhaps represent cursory grinding.,29.9.78,"","",47.488A West Row Fen,flint,TL 67 75,10977,complete,,,,,,,85,,,,,,,0,0,0.5,0,,,,,,,,,30,0,0.5,,,,115,15,,17,,,,,0,,,,,,,,,,,,,,,,110
10978,97085,Cambrdge MAE,"1. poll edge = single scar, struck from right side.",29.9.78,"","","56
West Row Mildenhall Suffolk March 95 95.11.41.
95.41",flint,TL 67 75,10978,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,105,0,2,,,,105,25,,21,,,,,16,,,,,,,,,,,,,,,,75
10979,97086,Cambridge MAE,1. distinct poll edge facet,29.9.78,"","","Burwell, Cambs. C.A.S. 1883.
C.A.S. 83.29.
113
83.29
C.A.S. 29 Celt Burwell C.A.S. 1883",flint,TL 58 66,10979,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,105,20,3,,,,105,20,,32,,,,,9,,,,,,,,,,,,,,,,260
10980,97087,Cambridge MAE,1. blade edge quite sharp.,29.9.78,"","","C.A.S. 74 Chisel Burwell Fen C.A.S. 1883. 1850
55
83.74
Burwell Jan. 1850.
C.A.S. 83.74",flint,TL 58 66,10980,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,135,20,2,,,,135,20,,26,,,,,1,,,,,,,,,,,,,,,,110
10981,97088,Cambridge MAE,"1. blade edge fresh & quite sharp.
2. perhaps made on flake : back face of celt = ventral surface, with butt (now removed by flaking, along with part of large bulb) at bi [?] poll end of celt.",29.9.78,"","","Burwell Fen 669.
Geography
51.393 c. BURWELL",flint,TL 58 66,10951,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,90,25,,20,,,,,0,,,,,,,,,,,,,,,,130
10982,97089,Cambridge MAE,1. blade edge fresh & sharp.,29.9.78,"","","Burwell Fen - 1862
73
C.A.S. 83.20
C.A.S. 20 Celt Burwell Fen 1862 C.A.S. 1883
83.20
(20)",flint,TL 58 66,10982,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,100,,,18,,,,,0,,,,,,,,,,,,,,,,85
10983,97090,BM,"1. surface find at foot of Avebury Down, Rev H.G.O. Kendall.",6.11.78,"","","29-8-18
1919 3-1 51",flint,SU 11 70,10983,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,90,0,1.5,,,,90,10,,18,,,,,1,,,,,,,,,,,,,,,,65
10984,97091,BM,"1. distinct poll edge facet, with rounded corners.
2. These 2 celts appear in a Greenwell catalogue, 'Greenwell Manuscript No. 12', as no. 28 (260) & no. 29 (261) on p 26. Entries for both read ""Found at Great Bedwin, Wiltshire."" Greenwell inserted additions later. For 28 : ""Sudden Farm par. of"" between ""at"" & ""Great"", with ""From Mrs Ward, widow of Rev John Ward Rector of Wath, Yks, & once Rector of Great Bedwin"" at the end. At the end of 29 : ""From Mrs Ward"".
260 is pale grey, 261 mottled pink to orange beige. 260 looks used (worn, not scarred) but difficult to tell with 261
Sturge Catalogue just lists 2 celts from Great Bedwin, Wilts.",2.11.78,"","","WILTS.
260.
GREAT BEDWYN STURGE COLLECTION",flint,SU 24 61,10984,complete,,,,,,,100,,,,,,,0,0,0,0,,,,,,,,,155,35,11,,,,155,35,,48,,,,,3.5,,,,,,,,,,,,,,,,690
10985,97092,BM,"1. poll edge has distinct facet with rounded corners, but mostly product of adjacent scars on poll.
2. blade edge sharp. All visible scarring looks recent.",2.11.78,"","",GREAT BEDWIN WILTS 261,flint,Su 2461,10985,complete,,,,,,,65,,,,,,,0,0,0,0,,,,,,,,,145,5,1,,,,145,5,,20,,,,,1,,,,,,,,,,,,,,,,140
10986,97093,BM,"1. ground all over, heavy polish on blade. Moderate scarring along sides, most prominent on butt. All cortex ground.",23.10.78,"","","Braumton. Devon
77 10.28 1",flint,SS 4836,10986,complete,,,,,,,,,,,,,,0,0,7,0,,,,,,,,,135,,8,,,,135,,,,,,,,,,,,,,,,,,,,,,,,320
10987,97094,BM,"1. blade could be reflaked, but looks more like recent damage.
2. ground all over. Small to moderate scars along sides, in places in centre.
3. unground poll edge formed by intersection of scars on both faces, from flakes struck from edge. All ground in.",23.10.78,"","","Barn close [?] Beer surface
MacAlpine Wood Colln
114
1949 10.2 114",flint,SY 2289,10987,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,115,,3,,,,115,,,,,,,,,,,,,,,,,,,,,,,,365
10988,97095,BM,"1. ground at blade & along central & lateral ridges up to poll.
2. cortex is distinctive: smooth surface, dark grey-brown colour.",25.10.78,"",Corfe Mullen Common,"Common C Mullen
1940 7–1 579
579
B.560.CMC.",flint,SY 9798,10988,complete,,,,,,,,,,,,,,0,0,5.5,0,,,,,,,,,50,,1,,,,130,,,,,,,,,,,,,,,,,,,,,,,,210
10989,97096,BM,"1. light grinding of central ridge & ridges on blade. Blade edge not ground, but could perhaps have originally had a thin ground area along edge, now damaged.",24.10.78,"","Durweston, Dorset","270
Durweston 1884
43
92 9–1 48",flint,ST 8508,10989,roughout,,,,,,,,,,,,,,0,0,0,6.5,,,,,,,,,0,,0,,,,90,,,,,,,,,,,,,,,,,,,,,,,,80
10990,97097,BM,"1. reflaked from butt, mostly on front face. Reflaking doesn't seem to be ground in 
2. original celt fully ground, probably with small scars on sides.",3.11.78,"","","Devlish 1902
Devlish 1902 A.A.B.
1958 5–6 3261",flint,SY 7798,10990,reworked fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,35,,5,,,,85,,,,,,,,,,,,,,,,,,,,,,,,225
10991,97098,"","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10992,97099,BM,"1. BM. 619.
2. reflaked blade, but no regrinding. Original celt fully ground, only 1 or 2 small scars.
Dorset",20.10.78,"",Dorset,"65. Charlton Down.
619
92 9-1 70
432
65
CHARLTON DOWN",flint,ST 87 00,10992,reworked fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,140,,8,,,,140,,,,,,,,,,,,,,,,,,,,,,,,400
10993,97100,BM,"1. reflaked at blade both faces. Poll is unground on front, & c. ½ ground on back. This may be damage or reworking, but scars are ground in. Original surface ground all over, moderate scars all over.
2. See 10992 for provenance.",25.10.78,"","","66 
92 9–1 71
440
66 Charlton Down",flint,ST 8700,10993,reworked fragment,,,,,,,,,,,,,,0,0,2.5,0,,,,,,,,,120,,5,,,,120,,,,,,,,,,,,,,,,,,,,,,,,365
10994,97101,BM,"1. Ground only at blade. 
2. flint very coarse - many colour blemishes & some quartz crystals.",25.10.78,"","","586
B.299 Harewood ave. Pokesdown.
1940 7–1 586",flint,SZ 1392,10994,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,5,,0,,,,100,,,,,,,,,,,,,,,,,,,,,,,,105
10995,97102,BM,"1. fully ground, with small scars along sides, except for whole of poll which is unground on front, & ¼ ground on back. Could be reworked damage? – some of scars look ground in.",25.10.78,"","","BOURNEMOUTH
385
1965 2-9 74",flint,SZ 0891,10995,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,145,,0,,,,150,,,20,,,,,,,,,,,,,,,,,,,,,175
10996,97103,BM,"1. ground at blade, where small to moderate scars, & over ridges up to 75 cm from edge on front, 5 on back. Main ridges on front ground up to poll. No grinding on poll edge.",25.10.78,"","Talbot Woods, Bournemouth","A.R.M.
1940 7-2 43
G3",flint,SZ 0793,10996,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,120,,4,,,,120,,,32,,,,,,,,,,,,,,,,,,,,,420
10997,97104,BM,"1. ground all over. Small scars on both faces. Poll seems to have been broken in antiquity. On back face, ground surface around poll has been removed by moderate scars, & a fairly large scar extends from right side below poll on front face down towards the centre. The break scar which forms the present poll edge. [...] plunged over onto the front face, & is ground in where it turns.",1.11.78,"","","NEAR 250 LIPHOOK
Broken Butt [?]",flint,SU 83 81,10997,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,75,,1,,,,90,,,16,,,,,,,,,,,,,,,,,,,,,75
10998,97105,BM,"1. no grinding
2. Roach-Smith catalogue: 'This [5001] and fast [5000] were found on Landguard Farm, in a field called Heath (opposite Hillyards) between Lake & Shanklin, Isle of Wight'. Both of these celts are in similar fresh condition, apart from dark staining, deep red-brown to greeny-beige. Larger is darker coloured. Damage to 5001 may be ancient - all scarring similar condition.",31.10.78,"","","Hillyards Nr Shanklin IW
HILLYARDS, SHANKLIN.
56 7-1 5001",flint,"",10998,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0.5,,,,160,10,,42,,,,,0,,,,,,,,,,,,,,,,530
10999,97106,BM,1. See 10998.,31.10.78,"","",56 7–1 5000.,flint,"",10999,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,190,10,,50,,,,,0,,,,,,,,,,,,,,,,810
11000,97107,BM,1. BM. 715,16.10.78,"","",Lissbury Surface 715,flint,TQ 1408,11000,complete,,,,,,,,,,,,,,0,0,0,0.25,,,,,,,,,105,20,1,,,,105,30,,18,,,,,2,,,,,,,,,,,,,,,,120
11001,97108,BM,"",7.11.78,"","","CISSBURY PIT NO. 23 FEB 4 1868 ALF
18
C36.
C36.",flint,TQ 1408,11001,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,110,,,23,,,,,,,,,,,,,,,,,,,,,100
11002,97109,B.M.,"",7.11.78,"",Cissbury,J,flint,TQ 1408,11002,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,140,,,22,,,,,,,,,,,,,,,,,,,,,195
11003,97110,B.M.,"",7.11.78,"","","CISSBURY [?] OCT8 1867 ALF PIT No 1.
+
+
c. 37.",flint,TQ 1408,11003,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,120,,,22,,,,,,,,,,,,,,,,,,,,,95
11004,97111,BM,"1. no grinding.
2. BM. 616.",20.10.78,"","","97 3 14 1.
92 3-14 1
ON BEACH GORING SUSSEX
P. T. REID
616",flint,TQ 1102,11004,roughout,,,,,,,,,,,,,,5,1,4,1,,,,,,,,,0,,0,,,,150,,,37,,,,,,,,,,,,,,,,,,,,,475
11005,97112,BM,"1. BM. 622.
2. near ""roughout feel"".",16.10.78,"","","118
622
SUSSEX
Mac Alpine Wood Colln
1949 10.2 118
Wellingdon Hill Eastdean Sussex
4) Figdon Hill/Eastdean Sussex March 1886",flint,TQ 5700,11005,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,140,25,,40,,,,,0,,,,,,,,,,,,,,,,405
11006,97113,BM,"1. BM. 606
2. ground at blade.",20.10.78,"","","East Dean 
606
84
84",flint,TV 5597,11006,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,10,,1.5,,,,60,,,31,,,,,,,,,,,,,,,,,,,,,130
11007,97114,BM,"1. BM.607
2. ground at blade up to 5 cm from edge in centre on front, blade only on back.",3.11.78,"","","East Dean
80
67",flint,TV 5597,11007,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
11008,97115,BM,1. BM. 639,16.10.78,"","","PEA DOWN EASTBOURNE 9/06
639",flint,TV 5798,11008,reworked fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,40,0,7,,,,90,50,,35,,,,,13,,,,,,,,,,,,,,,,225
11009,97116,BM,"1. no grinding. 
2. BM.624",20.10.78,"","Eastbourne, E. Sussex",1929 7-9 26,flint,TV 6199,11009,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,120,,,35,,,,,,,,,,,,,,,,,,,,,330
11010,97117,BM,"1. BM.618
2. probably ground around blade edge (damaged); ground on major ridges of body, but not around poll.",20.10.78,"","","South Downs Eastbourne. 
119
618
1999 10.2 119
MacAlpine wool coll.",flint,TV 6199,11010,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,125,,3,,,,140,,,38,,,,,,,,,,,,,,,,,,,,,485
11011,97118,BM,"1. poll edge is most cortex. Only non-cortical part ground.
2. BM. 635.
3. from collector with Eastbourne address who collected locally.",16.10.78,"",Eastbourne,"635
1929 7–9 25",FLINT,TV 6199,11011,complete,,,,,,,75,,,,,,,0,0.25,0.5,0.5,,,,,,,,,95,10,1,,,,95,30,,16,,,,,8,,,,,,,,,,,,,,,,90
11012,97119,BM,"1. BM. 631
2. This & BM 1915, 12–8. 378 are part of Wm. Ransom's collection of 365 pieces. Only & other provenanced pieces come from Sussex ('Sussex Downs' & 'near Eastbourne' 1896), most being from Herts & Beds (Ransom lived at Hitchin).  The 2 celts are very similar – in shape, flake scars, condition (white patina, lightly rolled; 327 has more iron-staining on one face than 328, where staining is almost absent: neither have significant staining on second face) & raw material (grey patches in flint). Although no clue is given in the register, it seems likely that the celts were buried together.",16.10.78,"","","1915 12-8 327
631
EASTBOURNE 1892",flint,TV 6199,11012,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,110,5,,24,,,,,0,,,,,,,,,,,,,,,,155
11013,97120,BM,1. BM. 626,16.10.78,"","","EASTBOURN 1892 [sic.] 
626
1915 12–8 328",flint,TV 6199,11013,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,115,5,,25,,,,,0,,,,,,,,,,,,,,,,170
11014,97121,BM,"1. BM 647
2. grinding appears to extend over lip of poll edge from faces, especially at right side. This may perhaps be hearvy wear rather than grinding – responsible also for the scar removals around poll – but whichever the case, the complete nature of this celt is implied.",17.10.78,"","","Eastbourne 
647",flint,TV 6199,11014,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,35,5,1,,,,60,45,,31,,,,,20,,,,,,,,,,,,,,,,175
11015,97122,BM,"1. Reflaking at blade & along right side on front; similar places on back, but less extrensive scars don't look obviously ground in. Original ground all over, a few small to moderate scars along sides.",3.11.78,"","","Poymings S.G.H.
1958 5–6 3265",flint,TQ 2612,11015,reworked fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,110,,7,,,,110,,,29,,,,,,,,,,,,,,,,,,,,,240
11016,97123,BM,"1. no grinding
2. not especially fresh condition.",3.11.78,"","","Flint axe CLAYTON HILL SUSSEX Found 29/11/01. Br in Brighton Jn 04.
1964 12–6 913",flint,TQ 3013,11016,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,110,,,27,,,,,,,,,,,,,,,,,,,,,285
11017,97124,BM,"1. BM. 620
2. ground all over. Moderate scars along sides, all but meeting in centre on butt. Most scars prominent.
2. found in digging out rabbit-hole by gamekeeper.",2.11.78,1886,"New Lodge Estate, St. Leonard's Forest, Horsham","1937 10–7 60
620",flint,"",11017,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,110,,2,,,,110,,,43,,,,,,,,,,,,,,,,,,,,,385
11018,97125,BM,"1. BM. 617.
2. ""Picked up in 1863 or 4 on the Estate of H. Hyde near Crawley, Sussex, by E. J. Brigg Esq. the owner. It was in a ploughed field on lands formerly a part of Tilgate Forest.""",16.10.78,1863,Crawley,"St.104, q.
617
HAGYLEY",flint,TQ 2736,11018,complete,,,,,,,100,,,,,,,0,0,0,0,,,,,,,,,130,30,10,,,,130,30,,43,,,,,2,,,,,,,,,,,,,,,,605
11019,97126,BM ,"1. ground at blade, up to 6 cm from edge in centre.
2. from excavation for Chatham Dockyard extension.",2.11.78,"","","CHATHAM DOCKYARD
71 10.2 4.",flint,TQ 7567,11019,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,150,,,20,,,,,,,,,,,,,,,,,,,,,130
11020,97127,BM,"1. ground all over. Moderate scars on all areas without cortex. Cortex on front c. half-, on back fully-, ground.
2. blade edge fresh & quite sharp.
3. poll edge is really contamination of side edges rather than ""Ipswich type""
4. from excavation for Chatham Dockyard extension.",2.11.78,"","","Chatham Dockyard Kent
71 10-2 3.",flint,TQ 7567,11020,complete,,,,,,,,,,,,,,37,0,42.5,0,,,,,,,,,150,,6,,,,150,,,24,,,,,,,,,,,,,,,,,,,,,330
11021,97128,BM,"1. Fully ground. Small scars along sides; & centre of back back. 
2. Poll edge is mainly a single scar",2.11.78,"","Upchurch, Kent","UPCHURCH 
1903 7-23 1",flint,TQ 8467,11021,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,100,,1,,,,100,,,32,,,,,,,,,,,,,,,,,,,,,290
11022,97129,BM,1. ground all over. Prominent moderate scars along sides & in centre.,2.11.78,"","",NORTHFLEET,flint,TQ 6274,11022,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,150,,2.5,,,,150,,,30,,,,,,,,,,,,,,,,,,,,,290
11023,97130,BM,"1. ground all over. Most of butt unground, moderate scars along sides elsewhere, including poll.",2.11.78,"","","Found at Scraps gate near Sheerness. April 1818
Scrapsgate 1½ miles E of Sheerness Allen-Brown Colln 1898",flint,"",11023,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,140,,3,,,,140,,,44,,,,,,,,,,,,,,,,,,,,,565
11024,97131,BM,1. ground all over. Small scars scattered over both faces.,2.11.78,"","","Found when digging for foundations of Major Gore's [?] house Dartford
Dartford Kent
1931 7-11 45",flint,TQ 5474,11024,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,150,,7,,,,150,,,34,,,,,,,,,,,,,,,,,,,,,485
11025,97132,BM,"1. Found 3 ft. deep in sand
2. no grinding
3. lightly stained & recently damaged along parts of edges, otherwise in fresh condition.",31.10.78,"",Wilmington (South) side of Dartford Heath,1921 11-7 1,flint,"",11025,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,150,,,25,,,,,,,,,,,,,,,,,,,,,185
11026,97133,BM,1. ground all over large to small scars all over. Poll unground.,1.11.78,"","","1000.70. CHILHAH
Chilham Kent",flint,TR 0653,11026,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,190,,5,,,,190,,,39,,,,,,,,,,,,,,,,,,,,,640
11027,97134,BM,"1. BM.386
2. the taxonomic groups of this association are reflected in the colour of the flint. 10-22 1 & 2 are stained & greeny beige on the ground surface, while 3-5 are all including the ground surface of 5) bluey-grey. The distinction is difficult to interpret, however as the colour of the scars on 2 are the same as celts 3-5, & all seem to be made out of flint, with large mottles. 1 & 2 have fresh apparently unused blade edges.",31.10.78,"","","1921 10-22 1
386",flint,TQ 482797,11027,complete,,,,,,,35,,,,,,,0,0,0,0,,,,,,,,,220,50,13,,,,220,50,,57,,,,,2.5,,,,,,,,,,,,,,,,1475
11028,97135,BM,1. BM. 387.,1.11.78,"","","387
1921 10-22 2",flint,TQ 482 747,11028,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,175,40,12.5,,,,175,40,,17,,,,,1,,,,,,,,,,,,,,,,845
11029,97136,BM,1. fresh condition.,3.10.78,"","","1921 10.22 3
BEXLEY HEATH KENT",flint,"",11029,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,250,5,,20,,,,,0,,,,,,,,,,,,,,,,230
11030,97137,BM,"1. fresh condition.
2. no cortex on back face.",31.10.78,"","","BEXLEY HEATH KENT
1921 10.22 4",flint,TQ 482797,11030,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,90,10,,19,,,,,0,,,,,,,,,,,,,,,,175
11031,97138,BM,"1. blade edge scarred, looks recent.",31.10.78,"","","BEXLEY HEATH KENT
1921 10.22 5",flint,TQ 482747,11031,complete,,,,,,,65,,,,,,,0,0,0,0,,,,,,,,,160,5,2,,,,160,5,,15,,,,,0.5,,,,,,,,,,,,,,,,130
11032,97139,BM,"1. light grinding on main ridges of blade on front face.
2. poll edge is flat cortex
3. battered condition.",31.10.78,"","","BOTTOM POND
WORMSHILL
83 12-13 22
83 12-13 22
Sep 18/7 S.P 14",flint,TQ 89 58,11032,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,85,,1.5,,,,100,,,31,,,,,,,,,,,,,,,,,,,,,200
11033,97140,BM,1. fully ground. Moderate scars along sides & on poll.,31.10.78,"","Millichamps Brickfield, Teynham Railway Station","KENT Teynham Brickfields 24
BRICKFIELDS. TEYNHAM.
83 12-13 23",flint,TQ 9562,11033,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,110,,5,,,,110,,,37,,,,,,,,,,,,,,,,,,,,,400
11034,97141,BM,"1. fully ground. Small to large scars along sides, which all but meet around poll. Hollow on back face in side view is caused by long hinging flake struck from blade edge & ground in.
2. blade edge fresh & sharp.",31.10.78,"","","FRENCH HOUSE, SITTINGBOURNE
SITTINGBOURNE KENT
83 12-13 24.
",flint,TQ 9063,11034,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,140,,2.5,,,,140,,,30,,,,,,,,,,,,,,,,,,,,,285
11035,97142,BM,"1. no grinding.
2. fresh condition.",31.10.78,"","","1944 2-7 17
NEOLITHIC ERITH KENT
1944 2.7 17",flint,TQ 5177,11035,roughout,,,,,,,,,,,,,,0.5,0,0.5,1,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,260
